,taxID,accession,length,date,organism,reference,gene_information,sampling_locality,outgroup,genus,epithet
389_FJ536589.1,555518,FJ536589.1,1024,23-MAY-2012,Calostoma berkeleyi,"location: [0:1024]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB1'],,False,Calostoma,berkeleyi
392_KT002624.1,537024,KT002624.1,718,31-MAY-2016,Exsudoporus frostii,"location: [0:718]
authors: Zhao,K., Wu,G. and Yang,Z.
title: Three new combinations of of Butyriboletus (Boletaceae)s
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],['USA'],False,Exsudoporus,frostii
395_AB999749.1,509538,AB999749.1,712,14-JUL-2015,Boletellus emodensis,"authors: Sato,H. and Hattori,T.
title: New Species of Boletellus Section Boletellus (Boletaceae, Boletales) from Japan, B. aurocontextus sp. nov. and B. areolatus sp. nov
journal: PLoS ONE 10 (6), E0128184 (2015)
medline id: 
pubmed id: 26083243
comment: Publication Status: Online-Only
",['RPB1'],"['Japan: Hyogo, Akashi, Akashi Park']",False,Boletellus,emodensis
396_KP242045.1,509537,KP242045.1,761,31-DEC-2015,Austroboletus subvirens,"location: [0:761]
authors: Bonito,G.M., Lebel,T. and Halling,R.
title: Revisionary systematics of the fungal genus Austroboletus in Australia
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB1'],['Australia: Queensland'],False,Austroboletus,subvirens
398_KT990988.1,509535,KT990988.1,755,06-NOV-2016,Strobilomyces verruculosus,"location: [0:755]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb1'],['China'],False,Strobilomyces,verruculosus
399_EU231994.1,495289,EU231994.1,1002,25-MAR-2010,Xanthoconium separans,"location: [0:1002]
authors: Dentinger,B.T.M. and McLaughlin,D.J.
title: The evolution of specialization in ectomycorrhizal fungi: an example from porcini
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB1'],"['USA: near gate #26, Duke Forest, Durham, North Carolina']",False,Xanthoconium,separans
400_KT990906.1,495285,KT990906.1,670,06-NOV-2016,Boletus reticuloceps,"location: [0:670]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb1'],['China'],False,Boletus,reticuloceps
401_EU231995.1,495284,EU231995.1,1018,25-MAR-2010,Boletus quercophilus,"location: [0:1018]
authors: Dentinger,B.T.M. and McLaughlin,D.J.
title: The evolution of specialization in ectomycorrhizal fungi: an example from porcini
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB1'],"['Costa Rica: in cow pasture along Rio Savegre, San Gerardo de Dota, San Jose']",False,Boletus,quercophilus
402_JQ172793.1,495281,JQ172793.1,792,23-JUN-2012,Boletus hiratsukae,"location: [0:792]
authors: Feng,B., Xu,J., Wu,G., Zeng,N.K., Li,Y.C., Tolgor,B., Kost,G.W. and Yang,Z.L.
title: DNA sequence analyses reveal abundant diversity, endemism and evidence for asian origin of the porcini mushrooms
journal: PLoS ONE 7 (5), E37567 (2012)
medline id: 
pubmed id: 22629418
comment: Publication Status: Online-Only
",['RPB1'],,False,Boletus,hiratsukae
403_KT990987.1,459207,KT990987.1,722,06-NOV-2016,Strobilomyces strobilaceus,"location: [0:722]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb1'],['Austria'],False,Strobilomyces,strobilaceus
404_AB275276.1,418298,AB275276.1,1111,23-JUL-2016,Strobilomyces sp. HS2006m,"authors: Sato,H., Yumoto,T. and Murakami,N.
title: Cryptic species and host specificity in the ectomycorrhizal genus Strobilomyces (Strobilomycetaceae)
journal: Am. J. Bot. 94 (10), 1630-1641 (2007)
medline id: 
pubmed id: 21636360
comment: 
",['RPB1'],,False,Strobilomyces,sp. HS2006m
405_KY553120.1,418297,KY553120.1,807,11-APR-2018,Strobilomyces mirandus,"location: [0:807]
authors: Han,L.H., Buyck,B., Yourou,N.S., Halling,R.E. and Yang,Z.L.
title: Afroboletus sequestratus (Boletales), the first species with sequestrate basidioma in the genus
journal: Phytotaxa 305 (1), 11-20 (2017)
medline id: 
pubmed id: 
comment: 
",['rpb1'],,False,Strobilomyces,mirandus
406_AB275273.1,418296,AB275273.1,1096,23-JUL-2016,Strobilomyces sp. HS2006l,"authors: Sato,H., Yumoto,T. and Murakami,N.
title: Cryptic species and host specificity in the ectomycorrhizal genus Strobilomyces (Strobilomycetaceae)
journal: Am. J. Bot. 94 (10), 1630-1641 (2007)
medline id: 
pubmed id: 21636360
comment: 
",['RPB1'],,False,Strobilomyces,sp. HS2006l
407_AB275272.1,418295,AB275272.1,1090,23-JUL-2016,Strobilomyces sp. HS2006k,"authors: Sato,H., Yumoto,T. and Murakami,N.
title: Cryptic species and host specificity in the ectomycorrhizal genus Strobilomyces (Strobilomycetaceae)
journal: Am. J. Bot. 94 (10), 1630-1641 (2007)
medline id: 
pubmed id: 21636360
comment: 
",['RPB1'],,False,Strobilomyces,sp. HS2006k
408_AB275270.1,418294,AB275270.1,1089,23-JUL-2016,Strobilomyces sp. HS2006j,"authors: Sato,H., Yumoto,T. and Murakami,N.
title: Cryptic species and host specificity in the ectomycorrhizal genus Strobilomyces (Strobilomycetaceae)
journal: Am. J. Bot. 94 (10), 1630-1641 (2007)
medline id: 
pubmed id: 21636360
comment: 
",['RPB1'],,False,Strobilomyces,sp. HS2006j
409_AB275268.1,418293,AB275268.1,1097,23-JUL-2016,Strobilomyces sp. HS2006i,"authors: Sato,H., Yumoto,T. and Murakami,N.
title: Cryptic species and host specificity in the ectomycorrhizal genus Strobilomyces (Strobilomycetaceae)
journal: Am. J. Bot. 94 (10), 1630-1641 (2007)
medline id: 
pubmed id: 21636360
comment: 
",['RPB1'],,False,Strobilomyces,sp. HS2006i
410_AB275267.1,418292,AB275267.1,1083,23-JUL-2016,Strobilomyces sp. HS2006h,"authors: Sato,H., Yumoto,T. and Murakami,N.
title: Cryptic species and host specificity in the ectomycorrhizal genus Strobilomyces (Strobilomycetaceae)
journal: Am. J. Bot. 94 (10), 1630-1641 (2007)
medline id: 
pubmed id: 21636360
comment: 
",['RPB1'],,False,Strobilomyces,sp. HS2006h
411_AB275265.1,418291,AB275265.1,1096,23-JUL-2016,Strobilomyces sp. HS2006g,"authors: Sato,H., Yumoto,T. and Murakami,N.
title: Cryptic species and host specificity in the ectomycorrhizal genus Strobilomyces (Strobilomycetaceae)
journal: Am. J. Bot. 94 (10), 1630-1641 (2007)
medline id: 
pubmed id: 21636360
comment: 
",['RPB1'],,False,Strobilomyces,sp. HS2006g
412_AB275264.1,418290,AB275264.1,1096,23-JUL-2016,Strobilomyces sp. HS2006f,"authors: Sato,H., Yumoto,T. and Murakami,N.
title: Cryptic species and host specificity in the ectomycorrhizal genus Strobilomyces (Strobilomycetaceae)
journal: Am. J. Bot. 94 (10), 1630-1641 (2007)
medline id: 
pubmed id: 21636360
comment: 
",['RPB1'],,False,Strobilomyces,sp. HS2006f
413_AB275262.1,418288,AB275262.1,1105,23-JUL-2016,Strobilomyces sp. HS2006d,"authors: Sato,H., Yumoto,T. and Murakami,N.
title: Cryptic species and host specificity in the ectomycorrhizal genus Strobilomyces (Strobilomycetaceae)
journal: Am. J. Bot. 94 (10), 1630-1641 (2007)
medline id: 
pubmed id: 21636360
comment: 
",['RPB1'],,False,Strobilomyces,sp. HS2006d
414_AB275258.1,418287,AB275258.1,1107,23-JUL-2016,Strobilomyces sp. HS2006c,"authors: Sato,H., Yumoto,T. and Murakami,N.
title: Cryptic species and host specificity in the ectomycorrhizal genus Strobilomyces (Strobilomycetaceae)
journal: Am. J. Bot. 94 (10), 1630-1641 (2007)
medline id: 
pubmed id: 21636360
comment: 
",['RPB1'],,False,Strobilomyces,sp. HS2006c
415_AB275253.1,418286,AB275253.1,1104,23-JUL-2016,Strobilomyces sp. HS2006b,"authors: Sato,H., Yumoto,T. and Murakami,N.
title: Cryptic species and host specificity in the ectomycorrhizal genus Strobilomyces (Strobilomycetaceae)
journal: Am. J. Bot. 94 (10), 1630-1641 (2007)
medline id: 
pubmed id: 21636360
comment: 
",['RPB1'],,False,Strobilomyces,sp. HS2006b
416_AB275250.1,418285,AB275250.1,1098,23-JUL-2016,Strobilomyces sp. HS2006a,"authors: Sato,H., Yumoto,T. and Murakami,N.
title: Cryptic species and host specificity in the ectomycorrhizal genus Strobilomyces (Strobilomycetaceae)
journal: Am. J. Bot. 94 (10), 1630-1641 (2007)
medline id: 
pubmed id: 21636360
comment: 
",['RPB1'],,False,Strobilomyces,sp. HS2006a
418_KT990997.1,405850,KT990997.1,760,06-NOV-2016,Suillellus amygdalinus,"location: [0:760]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb1'],['Costa Rica'],False,Suillellus,amygdalinus
420_FJ536614.1,391321,FJ536614.1,1035,23-MAY-2012,Scleroderma bermudense,"location: [0:1035]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB1'],,False,Scleroderma,bermudense
421_KF030382.1,388887,KF030382.1,1095,18-MAY-2015,Bothia castanella,"location: [0:1095]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['rpb1'],['USA: Massachussetts'],False,Bothia,castanella
423_FJ536622.1,388870,FJ536622.1,1028,23-MAY-2012,Tremellogaster surinamensis,"location: [0:1028]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB1'],,False,Tremellogaster,surinamensis
424_KF030394.1,388867,KF030394.1,930,18-MAY-2015,Pseudoboletus parasiticus,"location: [0:930]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['rpb1'],['Germany: Bavaria'],False,Pseudoboletus,parasiticus
428_KF112557.1,388837,KF112557.1,726,23-APR-2014,Aureoboletus gentilis,"location: [0:726]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB1'],['Italy'],False,Aureoboletus,gentilis
430_KF112576.1,374766,KF112576.1,722,23-APR-2014,Tylopilus plumbeoviolaceoides,"location: [0:722]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB1'],['China'],False,Tylopilus,plumbeoviolaceoides
431_KT990985.1,374763,KT990985.1,752,06-NOV-2016,Strobilomyces seminudus,"location: [0:752]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb1'],['China'],False,Strobilomyces,seminudus
432_KT121571.1,374762,KT121571.1,790,05-JAN-2016,Strobilomyces confusus,"location: [0:790]
authors: Antonin,V., Vizzini,A., Ercole,E. and Leonardi,M.
title: Strobilomyces pteroreticulosporus (Boletales), a new species of the S. strobilaceus complex from the Republic of Korea and remarks to the variability of S. confusus
journal: Phytotaxa 219 (1), 76-86 (2015)
medline id: 
pubmed id: 
comment: 
",['RPB1'],['South Korea: Gaya Mts.'],False,Strobilomyces,confusus
433_KF112495.1,374759,KF112495.1,759,23-APR-2014,Neoboletus magnificus,"location: [0:759]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB1'],['China'],False,Neoboletus,magnificus
434_KT002626.1,287845,KT002626.1,722,31-MAY-2016,Butyriboletus pseudoregius,"location: [0:722]
authors: Zhao,K., Wu,G. and Yang,Z.
title: Three new combinations of of Butyriboletus (Boletaceae)s
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],['Belgium'],False,Butyriboletus,pseudoregius
435_DQ435800.1,285024,DQ435800.1,921,07-APR-2017,Aureoboletus thibetanus,"location: [0:921]
authors: Matheny,P.B., Curtis,J.M. and Hibbett,D.S.
title: Six major clades of Agaricales
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],,False,Aureoboletus,thibetanus
438_KF112592.1,273862,KF112592.1,730,23-APR-2014,Leccinum monticola,"location: [0:730]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB1'],['China'],False,Leccinum,monticola
439_GU187460.1,265030,GU187460.1,883,26-AUG-2014,Gyrodontium sacchari,"location: [0:883]
authors: Binder,M., Larsson,K.H., Matheny,P.B. and Hibbett,D.S.
title: Amylocorticiales ord. nov. and Jaapiales ord. nov.: early diverging clades of agaricomycetidae dominated by corticioid forms
journal: Mycologia 102 (4), 865-880 (2010)
medline id: 
pubmed id: 20648753
comment: 
",['rpb1'],"['Thailand: Khao Yai National Park, trail from the waterfall']",False,Gyrodontium,sacchari
442_GU187474.1,217297,GU187474.1,936,26-AUG-2014,Pseudomerulius aureus,"location: [0:936]
authors: Binder,M., Larsson,K.H., Matheny,P.B. and Hibbett,D.S.
title: Amylocorticiales ord. nov. and Jaapiales ord. nov.: early diverging clades of agaricomycetidae dominated by corticioid forms
journal: Mycologia 102 (4), 865-880 (2010)
medline id: 
pubmed id: 20648753
comment: 
",['rpb1'],"['USA: Maryland, Beltsville, North Woods, BPI']",False,Pseudomerulius,aureus
443_KF112593.1,196695,KF112593.1,732,23-APR-2014,Leccinum quercinum,"location: [0:732]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB1'],['China'],False,Leccinum,quercinum
445_KF030395.1,182793,KF030395.1,1005,18-MAY-2015,Tylopilus plumbeoviolaceus,"location: [0:1005]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['rpb1'],"['USA: Chestnut Ridge Park, NY']",False,Tylopilus,plumbeoviolaceus
446_JN563878.1,182792,JN563878.1,769,23-JUN-2012,Boletus violaceofuscus,"location: [0:769]
authors: Feng,B., Xu,J., Wu,G., Zeng,N.K., Li,Y.C., Tolgor,B., Kost,G.W. and Yang,Z.L.
title: DNA sequence analyses reveal abundant diversity, endemism and evidence for asian origin of the porcini mushrooms
journal: PLoS ONE 7 (5), E37567 (2012)
medline id: 
pubmed id: 22629418
comment: Publication Status: Online-Only
",['RPB1'],,False,Boletus,violaceofuscus
447_EU232007.1,182791,EU232007.1,1016,25-MAR-2010,Boletus variipes,"location: [0:1016]
authors: Dentinger,B.T.M. and McLaughlin,D.J.
title: The evolution of specialization in ectomycorrhizal fungi: an example from porcini
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB1'],"['USA: north of Warren, Pennsylvania']",False,Boletus,variipes
448_KF030385.1,182790,KF030385.1,1040,18-MAY-2015,Boletus separans,"location: [0:1040]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['rpb1'],['USA: Texas'],False,Boletus,separans
449_KC215232.1,182636,KC215232.1,801,04-DEC-2017,Phylloporus pelletieri,"location: [0:801]
authors: Zhu,X.-T., Li,Y.-C., Wu,G., Feng,B., Zhao,K., Gelardi,M., Kost,G.W. and Yang,Z.L.
title: The genus Imleria (Boletaceae) in East Asia
journal: Phytotaxa 191 (1), 81-98 (2014)
medline id: 
pubmed id: 
comment: 
",['RPB1'],['United Kingdom: England'],False,Phylloporus,pelletieri
450_AB589397.1,182632,AB589397.1,1010,01-DEC-2012,Boletus reticulatus,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB1'],"['Japan: Kagoshima Pref., Yakushima Island']",False,Boletus,reticulatus
451_KT002621.1,182627,KT002621.1,734,31-MAY-2016,Butyriboletus appendiculatus,"location: [0:734]
authors: Zhao,K., Wu,G. and Yang,Z.
title: Three new combinations of of Butyriboletus (Boletaceae)s
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],['Belgium'],False,Butyriboletus,appendiculatus
453_KF112535.1,178529,KF112535.1,751,23-APR-2014,Leccinum extremiorientale,"location: [0:751]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB1'],['China'],False,Leccinum,extremiorientale
454_KU852266.1,178459,KU852266.1,686,30-NOV-2017,Suillus bellinii,"location: [0:686]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],"['Italy: Aglientu, Sambucheddu, Sardegna (Sardinia)']",False,Suillus,bellinii
459_KF112644.1,150864,KF112644.1,715,23-APR-2014,Gyroporus castaneus,"location: [0:715]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB1'],['China'],False,Gyroporus,castaneus
460_FJ536619.1,150802,FJ536619.1,1033,23-MAY-2012,Scleroderma sinnamariense,"location: [0:1033]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB1'],,False,Scleroderma,sinnamariense
462_FJ536611.1,150796,FJ536611.1,996,23-MAY-2012,Scleroderma areolatum,"location: [0:996]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB1'],,False,Scleroderma,areolatum
465_GU187459.1,132918,GU187459.1,1076,26-AUG-2014,Gomphidius roseus,"location: [0:1076]
authors: Binder,M., Larsson,K.H., Matheny,P.B. and Hibbett,D.S.
title: Amylocorticiales ord. nov. and Jaapiales ord. nov.: early diverging clades of agaricomycetidae dominated by corticioid forms
journal: Mycologia 102 (4), 865-880 (2010)
medline id: 
pubmed id: 20648753
comment: 
",['rpb1'],['Germany: Bavaria'],False,Gomphidius,roseus
466_KF112591.1,121052,KF112591.1,730,23-APR-2014,Leccinum variicolor,"location: [0:730]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB1'],['China'],False,Leccinum,variicolor
467_KT990938.1,121051,KT990938.1,728,06-NOV-2016,Leccinum scabrum,"location: [0:728]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb1'],['China'],False,Leccinum,scabrum
469_KT991029.1,121037,KT991029.1,737,06-NOV-2016,Sutorius eximius,"location: [0:737]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb1'],['China'],False,Sutorius,eximius
470_KU852280.1,116602,KU852280.1,1001,30-NOV-2017,Suillus fluryi,"location: [0:1001]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],"['United Kingdom: Yarmouth, Bouldnor, Bouldnor Copse, Isle of Wight, England']",False,Suillus,fluryi
472_KT990913.1,98230,KT990913.1,646,06-NOV-2016,Tylopilus felleus,"location: [0:646]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb1'],['China'],False,Tylopilus,felleus
473_FJ536616.1,90416,FJ536616.1,1014,23-MAY-2012,Scleroderma laeve,"location: [0:1014]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB1'],,False,Scleroderma,laeve
474_MH890593.1,90004,MH890593.1,717,23-MAR-2019,Rhizopogon roseolus,"location: [0:717]
authors: Mujic,A.B., Zheng,N., Kim,K., Spatafora,J.W., Castellano,M.A. and Smith,M.E.
title: The Cedrus-associated truffle Trappeindia himalayensis is a morphologically unique and phylogenetically divergent species of Rhizopogon
journal: Mycologia, 1-10 (2019) In press
medline id: 
pubmed id: 30753119
comment: Publication Status: Available-Online prior to print
",['RPB1'],['USA'],False,Rhizopogon,roseolus
475_KU852244.1,85998,KU852244.1,730,30-NOV-2017,Suillus viscidus,"location: [0:730]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],"['USA: Vally Co., McCall, Idaho']",False,Suillus,viscidus
480_GU187452.1,85977,GU187452.1,839,26-AUG-2014,Coniophora olivacea,"location: [0:839]
authors: Binder,M., Larsson,K.H., Matheny,P.B. and Hibbett,D.S.
title: Amylocorticiales ord. nov. and Jaapiales ord. nov.: early diverging clades of agaricomycetidae dominated by corticioid forms
journal: Mycologia 102 (4), 865-880 (2010)
medline id: 
pubmed id: 20648753
comment: 
",['rpb1'],"['USA: Maryland, Beltsville, Plant Industry Log Cabin Woods']",False,Coniophora,olivacea
483_FJ536592.1,83217,FJ536592.1,1017,23-MAY-2012,Calostoma ravenelii,"location: [0:1017]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB1'],,False,Calostoma,ravenelii
489_FJ536598.1,80648,FJ536598.1,951,23-MAY-2012,Gyroporus cyanescens,"location: [0:951]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB1'],,False,Gyroporus,cyanescens
498_KF030383.1,80579,KF030383.1,824,18-MAY-2015,Boletellus chrysenteroides,"location: [0:824]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['rpb1'],"['USA: Towy Park, North Collins, NY']",False,Boletellus,chrysenteroides
503_FJ536615.1,68788,FJ536615.1,1071,23-MAY-2012,Scleroderma citrinum,"location: [0:1071]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB1'],,False,Scleroderma,citrinum
