,taxID,accession,length,date,organism,reference,gene_information,sampling_locality,outgroup,genus,epithet
313_FJ536643.1,595539,FJ536643.1,975,23-MAY-2012,Gyroporus sp. Arora 00-429,"location: [0:975]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB2'],,False,Gyroporus,sp. Arora 00-429
315_FJ536660.1,555543,FJ536660.1,961,23-MAY-2012,Scleroderma sp. AWW260,"location: [0:961]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB2'],,False,Scleroderma,sp. AWW260
317_FJ536649.1,555539,FJ536649.1,788,23-MAY-2012,Pisolithus sp. ECV3205,"location: [0:788]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB2'],,False,Pisolithus,sp. ECV3205
320_MF818223.1,555536,MF818223.1,708,06-DEC-2018,Gyroporus subalbellus,"location: [0:708]
authors: Davoodian,N., Bergemann,S.E., Hosaka,K., Raspe,O., Bougher,N.L., Fechner,N.A., Henkel,T.W., Gelardi,M., Soytong,K., Naseer,A., Ortiz-Santana,B., Baroni,T.J., Nagasawa,E., Smith,M.E. and Halling,R.E.
title: A global view of Gyroporus: molecular phylogenetics, diversity patterns, and new species
journal: Mycologia 110 (5), 985-995 (2018)
medline id: 
pubmed id: 30303458
comment: 
",['rpb2'],,False,Gyroporus,subalbellus
323_FJ536634.1,555524,FJ536634.1,946,23-MAY-2012,Calostoma sp. HKAS38139,"location: [0:946]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB2'],,False,Calostoma,sp. HKAS38139
326_FJ536626.1,555518,FJ536626.1,948,23-MAY-2012,Calostoma berkeleyi,"location: [0:948]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB2'],,False,Calostoma,berkeleyi
327_MG212648.1,554319,MG212648.1,670,02-MAY-2019,Spongiforma thailandica,"location: [0:670]
authors: Vadthanarat,S., Raspe,O. and Lumyong,S.
title: Phylogenetic affinities of the sequestrate genus Rhodactina (Boletaceae), with a new species, R. rostratispora from Thailand
journal: MycoKeys (29), 63-80 (2018)
medline id: 
pubmed id: 29559826
comment: Publication Status: Online-Only
",['rpb2'],['Thailand'],False,Spongiforma,thailandica
329_KF112675.1,537024,KF112675.1,703,23-APR-2014,Exsudoporus frostii,"location: [0:703]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['Costa Rica'],False,Exsudoporus,frostii
330_MF818221.1,526941,MF818221.1,717,06-DEC-2018,Gyroporus purpurinus,"location: [0:717]
authors: Davoodian,N., Bergemann,S.E., Hosaka,K., Raspe,O., Bougher,N.L., Fechner,N.A., Henkel,T.W., Gelardi,M., Soytong,K., Naseer,A., Ortiz-Santana,B., Baroni,T.J., Nagasawa,E., Smith,M.E. and Halling,R.E.
title: A global view of Gyroporus: molecular phylogenetics, diversity patterns, and new species
journal: Mycologia 110 (5), 985-995 (2018)
medline id: 
pubmed id: 30303458
comment: 
",['rpb2'],,False,Gyroporus,purpurinus
331_KT990382.1,519976,KT990382.1,597,06-NOV-2016,Tylopilus porphyrosporus,"location: [0:597]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb2'],['China'],False,Tylopilus,porphyrosporus
332_AB999753.1,509538,AB999753.1,630,14-JUL-2015,Boletellus emodensis,"authors: Sato,H. and Hattori,T.
title: New Species of Boletellus Section Boletellus (Boletaceae, Boletales) from Japan, B. aurocontextus sp. nov. and B. areolatus sp. nov
journal: PLoS ONE 10 (6), E0128184 (2015)
medline id: 
pubmed id: 26083243
comment: Publication Status: Online-Only
",['RPB2'],"['Japan: Chiba, Kashiwa, Masuojoshi Park']",False,Boletellus,emodensis
334_KM605179.1,509536,KM605179.1,765,16-MAR-2015,Baorangia pseudocalopus,"location: [0:765]
authors: Wu,G., Zhao,K., Li,Y.-C., Zeng,N.-K., Feng,B., Halling,R.E. and Yang,Z.-L.
title: Four new genera of the fungal family Boletaceae
journal: Fungal Divers. (2015) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Baorangia,pseudocalopus
335_KX869454.1,509535,KX869454.1,639,14-NOV-2017,Strobilomyces verruculosus,"location: [0:639]
authors: Han,L.H., Feng,B., Wu,G., Roy,E.H., Bart,B., Nourou,S.Y., Sydney,T.N.E. and Zhu,L.Y.
title: African origin and global distribution patterns: Evidence inferred from phylogenetic and biogeographical analyses of ectomycorrhizal fungal genus Strobilomyces
journal: J. Biogeogr. (2018) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print DOI: 10.1111/jbi.13094
",['rpb2'],,False,Strobilomyces,verruculosus
336_KX869508.1,495285,KX869508.1,621,14-NOV-2017,Boletus reticuloceps,"location: [0:621]
authors: Han,L.H., Feng,B., Wu,G., Roy,E.H., Bart,B., Nourou,S.Y., Sydney,T.N.E. and Zhu,L.Y.
title: African origin and global distribution patterns: Evidence inferred from phylogenetic and biogeographical analyses of ectomycorrhizal fungal genus Strobilomyces
journal: J. Biogeogr. (2018) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print DOI: 10.1111/jbi.13094
",['rpb2'],,False,Boletus,reticuloceps
337_KX869440.1,459207,KX869440.1,627,14-NOV-2017,Strobilomyces strobilaceus,"location: [0:627]
authors: Han,L.H., Feng,B., Wu,G., Roy,E.H., Bart,B., Nourou,S.Y., Sydney,T.N.E. and Zhu,L.Y.
title: African origin and global distribution patterns: Evidence inferred from phylogenetic and biogeographical analyses of ectomycorrhizal fungal genus Strobilomyces
journal: J. Biogeogr. (2018) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print DOI: 10.1111/jbi.13094
",['rpb2'],,False,Strobilomyces,strobilaceus
338_KY553130.1,418297,KY553130.1,660,11-APR-2018,Strobilomyces mirandus,"location: [0:660]
authors: Han,L.H., Buyck,B., Yourou,N.S., Halling,R.E. and Yang,Z.L.
title: Afroboletus sequestratus (Boletales), the first species with sequestrate basidioma in the genus
journal: Phytotaxa 305 (1), 11-20 (2017)
medline id: 
pubmed id: 
comment: 
",['rpb2'],,False,Strobilomyces,mirandus
343_FJ536662.1,388870,FJ536662.1,895,23-MAY-2012,Tremellogaster surinamensis,"location: [0:895]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB2'],,False,Tremellogaster,surinamensis
345_KT823994.1,388837,KT823994.1,766,28-APR-2016,Aureoboletus gentilis,"location: [0:766]
authors: Raspe,O., Vadthanarat,S., De Kesel,A., Degreef,J., Hyde,K.D. and Lumyong,S.
title: Pulveroboletus fragrans, a new Boletaceae species from Northern Thailand, with a remarkable aromatic odor
journal: Mycol. Prog. 15, 38 (2016)
medline id: 
pubmed id: 
comment: 
",['rpb2'],,False,Aureoboletus,gentilis
346_KF112738.1,374766,KF112738.1,706,23-APR-2014,Tylopilus plumbeoviolaceoides,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Tylopilus,plumbeoviolaceoides
347_KX869434.1,374763,KX869434.1,644,14-NOV-2017,Strobilomyces seminudus,"location: [0:644]
authors: Han,L.H., Feng,B., Wu,G., Roy,E.H., Bart,B., Nourou,S.Y., Sydney,T.N.E. and Zhu,L.Y.
title: African origin and global distribution patterns: Evidence inferred from phylogenetic and biogeographical analyses of ectomycorrhizal fungal genus Strobilomyces
journal: J. Biogeogr. (2018) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print DOI: 10.1111/jbi.13094
",['rpb2'],,False,Strobilomyces,seminudus
348_MK766365.1,374762,MK766365.1,770,18-DEC-2019,Strobilomyces confusus,"location: [0:770]
authors: Kuo,M. and Ortiz-Santana,B.
title: Revision of leccinoid fungi, with emphasis on North American taxa, based on molecular and morphological data
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB2'],['Dominican Republic'],False,Strobilomyces,confusus
349_KF112653.1,374759,KF112653.1,694,23-APR-2014,Neoboletus magnificus,"location: [0:694]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Neoboletus,magnificus
350_MG212625.1,287845,MG212625.1,769,02-MAY-2019,Butyriboletus pseudoregius,"location: [0:769]
authors: Vadthanarat,S., Raspe,O. and Lumyong,S.
title: Phylogenetic affinities of the sequestrate genus Rhodactina (Boletaceae), with a new species, R. rostratispora from Thailand
journal: MycoKeys (29), 63-80 (2018)
medline id: 
pubmed id: 29559826
comment: Publication Status: Online-Only
",['rpb2'],['Belgium'],False,Butyriboletus,pseudoregius
351_KT990365.1,285024,KT990365.1,705,06-NOV-2016,Aureoboletus thibetanus,"location: [0:705]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb2'],['China'],False,Aureoboletus,thibetanus
352_KF112756.1,283656,KF112756.1,708,23-APR-2014,Boletellus shichianus,"location: [0:708]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletellus,shichianus
353_MK766325.1,273862,MK766325.1,771,18-DEC-2019,Leccinum monticola,"location: [0:771]
authors: Kuo,M. and Ortiz-Santana,B.
title: Revision of leccinoid fungi, with emphasis on North American taxa, based on molecular and morphological data
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB2'],['Costa Rica'],False,Leccinum,monticola
358_KF112724.1,196695,KF112724.1,706,23-APR-2014,Leccinum quercinum,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Leccinum,quercinum
360_KF112762.1,182792,KF112762.1,706,23-APR-2014,Boletus violaceofuscus,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,violaceofuscus
361_MK766285.1,182790,MK766285.1,771,18-DEC-2019,Boletus separans,"location: [0:771]
authors: Kuo,M. and Ortiz-Santana,B.
title: Revision of leccinoid fungi, with emphasis on North American taxa, based on molecular and morphological data
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB2'],['USA: Illinois'],False,Boletus,separans
362_MH580821.1,182636,MH580821.1,765,25-MAR-2019,Phylloporus pelletieri,"location: [0:765]
authors: Chuankid,B., Vadthanarat,S., Hyde,K.D., Thongklang,N., Zhao,R., Lumyong,S. and Raspe,O.
title: Three new Phylloporus species from China and Thailand
journal: Mycol. Prog. (2019) In press
medline id: 
pubmed id: 
comment: 
",['rpb2'],['Austria'],False,Phylloporus,pelletieri
363_AB589453.1,182632,AB589453.1,672,01-DEC-2012,Boletus reticulatus,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Kagoshima Pref., Yakushima Island']",False,Boletus,reticulatus
364_MG212624.1,182627,MG212624.1,763,02-MAY-2019,Butyriboletus appendiculatus,"location: [0:763]
authors: Vadthanarat,S., Raspe,O. and Lumyong,S.
title: Phylogenetic affinities of the sequestrate genus Rhodactina (Boletaceae), with a new species, R. rostratispora from Thailand
journal: MycoKeys (29), 63-80 (2018)
medline id: 
pubmed id: 29559826
comment: Publication Status: Online-Only
",['rpb2'],['Belgium'],False,Butyriboletus,appendiculatus
365_MG212617.1,182626,MG212617.1,771,02-MAY-2019,Boletus aereus,"location: [0:771]
authors: Vadthanarat,S., Raspe,O. and Lumyong,S.
title: Phylogenetic affinities of the sequestrate genus Rhodactina (Boletaceae), with a new species, R. rostratispora from Thailand
journal: MycoKeys (29), 63-80 (2018)
medline id: 
pubmed id: 29559826
comment: Publication Status: Online-Only
",['rpb2'],['Belgium'],False,Boletus,aereus
366_KF112720.1,178529,KF112720.1,709,23-APR-2014,Leccinum extremiorientale,"location: [0:709]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Leccinum,extremiorientale
368_KT990468.1,178457,KT990468.1,706,06-NOV-2016,Rubroboletus rhodoxanthus,"location: [0:706]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb2'],['Germany'],False,Rubroboletus,rhodoxanthus
371_MF818216.1,150864,MF818216.1,653,06-DEC-2018,Gyroporus castaneus,"location: [0:653]
authors: Davoodian,N., Bergemann,S.E., Hosaka,K., Raspe,O., Bougher,N.L., Fechner,N.A., Henkel,T.W., Gelardi,M., Soytong,K., Naseer,A., Ortiz-Santana,B., Baroni,T.J., Nagasawa,E., Smith,M.E. and Halling,R.E.
title: A global view of Gyroporus: molecular phylogenetics, diversity patterns, and new species
journal: Mycologia 110 (5), 985-995 (2018)
medline id: 
pubmed id: 30303458
comment: 
",['rpb2'],,False,Gyroporus,castaneus
372_FJ536659.1,150802,FJ536659.1,972,23-MAY-2012,Scleroderma sinnamariense,"location: [0:972]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB2'],,False,Scleroderma,sinnamariense
373_FJ536653.1,150797,FJ536653.1,946,23-MAY-2012,Scleroderma bovista,"location: [0:946]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB2'],,False,Scleroderma,bovista
376_MH614759.1,145387,MH614759.1,767,02-MAY-2019,Chalciporus piperatus,"location: [0:767]
authors: Vadthanarat,S., Lumyong,S. and Raspe,O.
title: Cacaoporus, a new Boletaceae genus, with two new species from Thailand
journal: MycoKeys (2019) In press
medline id: 
pubmed id: 
comment: 
",['rpb2'],['Belgium'],False,Chalciporus,piperatus
378_MG212636.1,121052,MG212636.1,766,02-MAY-2019,Leccinum variicolor,"location: [0:766]
authors: Vadthanarat,S., Raspe,O. and Lumyong,S.
title: Phylogenetic affinities of the sequestrate genus Rhodactina (Boletaceae), with a new species, R. rostratispora from Thailand
journal: MycoKeys (29), 63-80 (2018)
medline id: 
pubmed id: 29559826
comment: Publication Status: Online-Only
",['rpb2'],['Belgium'],False,Leccinum,variicolor
379_KT990422.1,121051,KT990422.1,617,06-NOV-2016,Leccinum scabrum,"location: [0:617]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb2'],['China'],False,Leccinum,scabrum
380_MG212634.1,121045,MG212634.1,766,02-MAY-2019,Xerocomus impolitus,"location: [0:766]
authors: Vadthanarat,S., Raspe,O. and Lumyong,S.
title: Phylogenetic affinities of the sequestrate genus Rhodactina (Boletaceae), with a new species, R. rostratispora from Thailand
journal: MycoKeys (29), 63-80 (2018)
medline id: 
pubmed id: 29559826
comment: Publication Status: Online-Only
",['rpb2'],['Belgium'],False,Xerocomus,impolitus
381_MK766369.1,121037,MK766369.1,779,18-DEC-2019,Sutorius eximius,"location: [0:779]
authors: Kuo,M. and Ortiz-Santana,B.
title: Revision of leccinoid fungi, with emphasis on North American taxa, based on molecular and morphological data
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB2'],['USA: Massachusetts'],False,Sutorius,eximius
382_KU852291.1,116602,KU852291.1,796,30-NOV-2017,Suillus fluryi,"location: [0:796]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"['United Kingdom: Yarmouth, Bouldnor, Bouldnor Copse, Isle of Wight, England']",False,Suillus,fluryi
384_MK766370.1,98230,MK766370.1,771,18-DEC-2019,Tylopilus felleus,"location: [0:771]
authors: Kuo,M. and Ortiz-Santana,B.
title: Revision of leccinoid fungi, with emphasis on North American taxa, based on molecular and morphological data
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB2'],['USA: New York'],False,Tylopilus,felleus
385_MH890583.1,90004,MH890583.1,714,23-MAR-2019,Rhizopogon roseolus,"location: [0:714]
authors: Mujic,A.B., Zheng,N., Kim,K., Spatafora,J.W., Castellano,M.A. and Smith,M.E.
title: The Cedrus-associated truffle Trappeindia himalayensis is a morphologically unique and phylogenetically divergent species of Rhizopogon
journal: Mycologia, 1-10 (2019) In press
medline id: 
pubmed id: 30753119
comment: Publication Status: Available-Online prior to print
",['RPB2'],['USA'],False,Rhizopogon,roseolus
386_KU852330.1,85998,KU852330.1,808,30-NOV-2017,Suillus viscidus,"location: [0:808]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"['Canada: Holyrood, Newfoundland & Labrador']",False,Suillus,viscidus
389_GU187795.1,85980,GU187795.1,950,14-JUL-2010,Leucogyrophana mollusca,"location: [0:950]
authors: Binder,M., Larsson,K.H., Matheny,P.B. and Hibbett,D.S.
title: Amylocorticiales ord. nov. and Jaapiales ord. nov.: early diverging clades of agaricomycetidae dominated by corticioid forms
journal: Mycologia 102 (4), 865-880 (2010)
medline id: 
pubmed id: 20648753
comment: 
",['rpb2'],"['USA: Idaho, Granite Creek, Kaniksu National Forest']",False,Leucogyrophana,mollusca
394_KT824011.1,80670,KT824011.1,764,28-APR-2016,Strobilomyces floccopus,"location: [0:764]
authors: Raspe,O., Vadthanarat,S., De Kesel,A., Degreef,J., Hyde,K.D. and Lumyong,S.
title: Pulveroboletus fragrans, a new Boletaceae species from Northern Thailand, with a remarkable aromatic odor
journal: Mycol. Prog. 15, 38 (2016)
medline id: 
pubmed id: 
comment: 
",['rpb2'],,False,Strobilomyces,floccopus
398_MF818205.1,80648,MF818205.1,678,06-DEC-2018,Gyroporus cyanescens,"location: [0:678]
authors: Davoodian,N., Bergemann,S.E., Hosaka,K., Raspe,O., Bougher,N.L., Fechner,N.A., Henkel,T.W., Gelardi,M., Soytong,K., Naseer,A., Ortiz-Santana,B., Baroni,T.J., Nagasawa,E., Smith,M.E. and Halling,R.E.
title: A global view of Gyroporus: molecular phylogenetics, diversity patterns, and new species
journal: Mycologia 110 (5), 985-995 (2018)
medline id: 
pubmed id: 30303458
comment: 
",['rpb2'],,False,Gyroporus,cyanescens
402_MG212657.1,80609,MG212657.1,766,02-MAY-2019,Xerocomus subtomentosus,"location: [0:766]
authors: Vadthanarat,S., Raspe,O. and Lumyong,S.
title: Phylogenetic affinities of the sequestrate genus Rhodactina (Boletaceae), with a new species, R. rostratispora from Thailand
journal: MycoKeys (29), 63-80 (2018)
medline id: 
pubmed id: 29559826
comment: Publication Status: Online-Only
",['rpb2'],['Belgium'],False,Xerocomus,subtomentosus
403_KT006708.1,80602,KT006708.1,689,09-SEP-2015,Serpula himantioides,"location: [0:689]
authors: Balasundaram,S.V., Engh,I.B., Skrede,I. and Kauserud,H.
title: How many DNA markers are needed to reveal cryptic fungal species?
journal: Fungal Biol 119 (10), 940-945 (2015)
medline id: 
pubmed id: 26399188
comment: 
",['rpb2'],,False,Serpula,himantioides
404_KT990486.1,80580,KT990486.1,705,06-NOV-2016,Xanthoconium affine,"location: [0:705]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb2'],['USA'],False,Xanthoconium,affine
405_MK766279.1,80578,MK766279.1,770,18-DEC-2019,Boletellus ananas,"location: [0:770]
authors: Kuo,M. and Ortiz-Santana,B.
title: Revision of leccinoid fungi, with emphasis on North American taxa, based on molecular and morphological data
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB2'],['Belize'],False,Boletellus,ananas
406_LN714660.1,72124,LN714660.1,727,18-MAY-2017,Hygrophoropsis aurantiaca,"authors: Vetrovsky,T., Kolarik,M., Zifcakova,L., Zelenka,T. and Baldrian,P.
title: The rpb2 gene represents a viable alternative molecular marker for the analysis of environmental fungal communities
journal: Mol Ecol Resour 16 (2), 388-401 (2016)
medline id: 
pubmed id: 26287723
comment: 
",['RPB2'],['Czech Republic'],False,Hygrophoropsis,aurantiaca
409_KU852325.1,48590,KU852325.1,760,30-NOV-2017,Suillus tridentinus,"location: [0:760]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],['Germany: West Germany'],False,Suillus,tridentinus
410_KU852344.1,48589,KU852344.1,719,30-NOV-2017,Suillus tomentosus,"location: [0:719]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"['Canada: Yellowhead Co., Alberta']",False,Suillus,tomentosus
411_KU852356.1,48587,KU852356.1,760,30-NOV-2017,Suillus subaureus,"location: [0:760]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],['USA'],False,Suillus,subaureus
412_KU852313.1,48585,KU852313.1,764,30-NOV-2017,Suillus spectabilis,"location: [0:764]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],['USA: Southern Michigan'],False,Suillus,spectabilis
413_KU852348.1,48584,KU852348.1,749,30-NOV-2017,Suillus sibiricus,"location: [0:749]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"['China: Heilongjiang, Harbin, Mulan Co., Dagui Zhen']",False,Suillus,sibiricus
414_KU852299.1,48582,KU852299.1,761,30-NOV-2017,Suillus pungens,"location: [0:761]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"['USA: Strawberry Canyon, Alameda Co., CA']",False,Suillus,pungens
415_KU852303.1,48580,KU852303.1,715,30-NOV-2017,Suillus pseudobrevipes,"location: [0:715]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"['USA: Near top of Mt. Vision, Marin co., CA']",False,Suillus,pseudobrevipes
