,taxID,accession,length,date,organism,reference,gene_information,sampling_locality,outgroup,genus,epithet
307_EU232002.1,748101,EU232002.1,843,25-MAR-2010,Boletus nobilis,"location: [0:843]
authors: Dentinger,B.T.M. and McLaughlin,D.J.
title: The evolution of specialization in ectomycorrhizal fungi: an example from porcini
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['USA: near gate #26, Duke Forest, Durham, North Carolina']",False,Boletus,nobilis
308_EU232005.1,748099,EU232005.1,840,25-MAR-2010,Boletus rex-veris,"location: [0:840]
authors: Dentinger,B.T.M. and McLaughlin,D.J.
title: The evolution of specialization in ectomycorrhizal fungi: an example from porcini
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['USA: Hwy410, mile 84, Chinook Pass (1655 m elev.), Washington']",False,Boletus,rex-veris
310_GU187594.1,693316,GU187594.1,941,14-JUL-2010,Rhizopogon nigrescens,"location: [0:941]
authors: Binder,M., Larsson,K.H., Matheny,P.B. and Hibbett,D.S.
title: Amylocorticiales ord. nov. and Jaapiales ord. nov.: early diverging clades of agaricomycetidae dominated by corticioid forms
journal: Mycologia 102 (4), 865-880 (2010)
medline id: 
pubmed id: 20648753
comment: 
",['28S large subunit ribosomal RNA'],"['USA: Massachusetts, Cape Cod, Wellfleet, Marconi Station Rd near Atlantic White Cedar Swamp']",False,Rhizopogon,nigrescens
313_KT990538.1,676142,KT990538.1,752,06-NOV-2016,Buchwaldoboletus lignicola,"location: [0:752]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['Germany'],False,Buchwaldoboletus,lignicola
314_KT990514.1,654445,KT990514.1,795,06-NOV-2016,Aureoboletus longicollis,"location: [0:795]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['China'],False,Aureoboletus,longicollis
315_JX889720.1,654438,JX889720.1,839,20-JAN-2013,Austroboletus fusisporus,"location: [0:839]
authors: Hosen,M.I., Feng,B., Wu,G., Zhu,X.T., Li,Y.C. and Yang,Z.L.
title: Borofutus, a new genus of Boletaceae from tropical Asia: phylogeny, morphology, and taxonomy
journal: Fungal Divers. 58 (1), 215-226 (2013)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['China'],False,Austroboletus,fusisporus
316_KU721354.1,627136,KU721354.1,855,30-NOV-2017,Suillus quiescens,"location: [0:855]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['USA: 1100 Kings Mountain Rd, Huddart Park, Woodside Co., CA']",False,Suillus,quiescens
318_FJ153623.1,555538,FJ153623.1,967,27-SEP-2008,Phlebopus sp. REH8795,"location: [0:967]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Systematics of the Sclerodermatineae
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Phlebopus,sp. REH8795
322_KT002612.1,537024,KT002612.1,884,31-MAY-2016,Exsudoporus frostii,"location: [0:884]
authors: Zhao,K., Wu,G. and Yang,Z.
title: Three new combinations of of Butyriboletus (Boletaceae)s
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['USA'],False,Exsudoporus,frostii
323_KX685722.1,519976,KX685722.1,899,27-APR-2017,Tylopilus porphyrosporus,"location: [0:899]
authors: Orihara,T. and Smith,M.E.
title: Unique phylogenetic position of the African truffle-like fungus, Octaviania ivoryana (Boletaceae, Boletales), and the proposal of a new genus, Afrocastellanoa
journal: Mycologia, 1-10 (2017) In press
medline id: 
pubmed id: 28418780
comment: Publication Status: Available-Online prior to print
",['28S ribosomal RNA'],['Japan'],False,Tylopilus,porphyrosporus
325_JN378518.1,509537,JN378518.1,896,19-SEP-2016,Austroboletus subvirens,"location: [0:896]
authors: Orihara,T., Smith,M.E., Shimomura,N., Iwase,K. and Maekawa,N.
title: Diversity and systematics of the sequestrate genus Octaviania in Japan: two new subgenera and eleven new species
journal: Persoonia 28, 85-112 (2012)
medline id: 
pubmed id: 23105156
comment: 
",['28S ribosomal RNA'],['Japan: Tottori Pref.'],False,Austroboletus,subvirens
326_KY418895.1,509536,KY418895.1,964,01-OCT-2017,Baorangia pseudocalopus,"location: [0:964]
authors: Zhao,R.-L., Li,G.-J., Sanchez-Ramirez,S., Stata,M., Yang,Z.-L., Wu,G., Dai,Y.-C., He,S.-H., Cui,B.-K., Zhou,J.-L., Wu,F., He,M.-Q., Moncalvo,J.-M. and Hyde,K.D.
title: A six-gene phylogenetic overview of Basidiomycota and allied phyla with estimated divergence times of higher taxa and a phyloproteomics perspective
journal: Fungal Divers. 84 (1), 43-74 (2017)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['China'],False,Baorangia,pseudocalopus
327_KT990645.1,509535,KT990645.1,836,06-NOV-2016,Strobilomyces verruculosus,"location: [0:836]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['China'],False,Strobilomyces,verruculosus
328_EU232000.1,495289,EU232000.1,837,25-MAR-2010,Xanthoconium separans,"location: [0:837]
authors: Dentinger,B.T.M. and McLaughlin,D.J.
title: The evolution of specialization in ectomycorrhizal fungi: an example from porcini
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['USA: near gate #26, Duke Forest, Durham, North Carolina']",False,Xanthoconium,separans
329_KT990537.1,495285,KT990537.1,845,06-NOV-2016,Boletus reticuloceps,"location: [0:845]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['China'],False,Boletus,reticuloceps
330_EU232001.1,495284,EU232001.1,817,25-MAR-2010,Boletus quercophilus,"location: [0:817]
authors: Dentinger,B.T.M. and McLaughlin,D.J.
title: The evolution of specialization in ectomycorrhizal fungi: an example from porcini
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['Costa Rica: in cow pasture along Rio Savegre, San Gerardo de Dota, San Jose']",False,Boletus,quercophilus
332_KT990644.1,459207,KT990644.1,842,06-NOV-2016,Strobilomyces strobilaceus,"location: [0:842]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['China'],False,Strobilomyces,strobilaceus
334_KY713602.1,405850,KY713602.1,857,11-DEC-2019,Suillellus amygdalinus,"location: [0:857]
authors: Arora,D., Siegel,N. and Frank,J.L.
title: Boletaceae notes 2017
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],"['USA: California, Santa Barbara Co.']",False,Suillellus,amygdalinus
335_DQ683000.1,394190,DQ683000.1,904,09-FEB-2007,Scleroderma polyrhizum,"location: [0:904]
authors: Louzan,R., Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Phylogenetic placement of Diplocystis wrightii in the Sclerodermatineae (Boletales) based on nuclear ribosomal large subunit DNA sequences
journal: Mycoscience 48 (1), 66-69 (2007)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Scleroderma,polyrhizum
337_DQ867115.1,388887,DQ867115.1,960,26-JUL-2007,Bothia castanella,"location: [0:960]
authors: Halling,R.E., Baroni,T.J. and Binder,M.
title: A new genus of Boletaceae from eastern North America
journal: Mycologia 99 (2), 310-316 (2007)
medline id: 
pubmed id: 17682784
comment: 
",['28S large subunit ribosomal RNA'],"['USA: Massachusetts, Lincoln, de Cordova Museum']",False,Bothia,castanella
338_DQ534629.1,388871,DQ534629.1,884,23-OCT-2007,Tylopilus rubrobrunneus,"location: [0:884]
authors: Binder,M. and Hibbett,D.S.
title: Molecular systematics and biological diversification of Boletales
journal: Mycologia 98 (6), 971-981 (2006)
medline id: 
pubmed id: 17486973
comment: 
",['28S large subunit ribosomal RNA'],['USA: MA'],False,Tylopilus,rubrobrunneus
339_DQ534664.1,388870,DQ534664.1,986,23-OCT-2007,Tremellogaster surinamensis,"location: [0:986]
authors: Binder,M. and Hibbett,D.S.
title: Molecular systematics and biological diversification of Boletales
journal: Mycologia 98 (6), 971-981 (2006)
medline id: 
pubmed id: 17486973
comment: 
",['28S large subunit ribosomal RNA'],"['Guyana: upper Potaro River, Pakaraima Mountains']",False,Tremellogaster,surinamensis
340_DQ534655.1,388867,DQ534655.1,880,23-OCT-2007,Pseudoboletus parasiticus,"location: [0:880]
authors: Binder,M. and Hibbett,D.S.
title: Molecular systematics and biological diversification of Boletales
journal: Mycologia 98 (6), 971-981 (2006)
medline id: 
pubmed id: 17486973
comment: 
",['28S large subunit ribosomal RNA'],"['USA: Blue Valley, Macon, NC']",False,Pseudoboletus,parasiticus
342_KT002616.1,388852,KT002616.1,821,31-MAY-2016,Butyriboletus regius,"location: [0:821]
authors: Zhao,K., Wu,G. and Yang,Z.
title: Three new combinations of of Butyriboletus (Boletaceae)s
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['Germany'],False,Butyriboletus,regius
343_DQ534624.1,388838,DQ534624.1,884,23-OCT-2007,Austroboletus gracilis,"location: [0:884]
authors: Binder,M. and Hibbett,D.S.
title: Molecular systematics and biological diversification of Boletales
journal: Mycologia 98 (6), 971-981 (2006)
medline id: 
pubmed id: 17486973
comment: 
",['28S large subunit ribosomal RNA'],['USA: MA'],False,Austroboletus,gracilis
344_KF112344.1,388837,KF112344.1,839,11-AUG-2014,Aureoboletus gentilis,"location: [0:839]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['Italy'],False,Aureoboletus,gentilis
345_DQ534636.1,388835,DQ534636.1,879,23-OCT-2007,Aureoboletus auriporus,"location: [0:879]
authors: Binder,M. and Hibbett,D.S.
title: Molecular systematics and biological diversification of Boletales
journal: Mycologia 98 (6), 971-981 (2006)
medline id: 
pubmed id: 17486973
comment: 
",['28S large subunit ribosomal RNA'],['USA: MA'],False,Aureoboletus,auriporus
346_NG_059490.1,374766,NG_059490.1,912,05-JUN-2018,Tylopilus plumbeoviolaceoides,"location: [0:912]
authors: Gelardi,M., Li,T., Yan,W. and Zhang,M.
title: Tylopilus pinetorum (Boletaceae), a novel species in the T. plumbeoviolaceus consortium from southwestern China and notes on purplish-violet coloured allied taxa
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['China'],False,Tylopilus,plumbeoviolaceoides
347_KT990646.1,374763,KT990646.1,825,06-NOV-2016,Strobilomyces seminudus,"location: [0:825]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['China'],False,Strobilomyces,seminudus
349_KF112320.1,374759,KF112320.1,833,11-AUG-2014,Neoboletus magnificus,"location: [0:833]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Neoboletus,magnificus
350_KT002613.1,287845,KT002613.1,666,31-MAY-2016,Butyriboletus pseudoregius,"location: [0:666]
authors: Zhao,K., Wu,G. and Yang,Z.
title: Three new combinations of of Butyriboletus (Boletaceae)s
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['Belgium'],False,Butyriboletus,pseudoregius
351_KT990524.1,285024,KT990524.1,833,06-NOV-2016,Aureoboletus thibetanus,"location: [0:833]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['China'],False,Aureoboletus,thibetanus
352_KF112419.1,283656,KF112419.1,843,11-AUG-2014,Boletellus shichianus,"location: [0:843]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Boletellus,shichianus
353_KF030281.1,279508,KF030281.1,877,07-DEC-2017,Boletus inedulis,"location: [0:877]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['28S ribosomal RNA'],['USA: NY'],False,Boletus,inedulis
354_KF112443.1,273862,KF112443.1,827,11-AUG-2014,Leccinum monticola,"location: [0:827]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Leccinum,monticola
357_AY612830.1,222705,AY612830.1,991,26-JUL-2013,Suillus pictus,"location: [0:991]
authors: James,T.Y., Drehmel,D., Moncalvo,J.-M. and Vilgalys,R.
title: Molecular phylogeny and biodiversity of the boletes
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Suillus,pictus
358_AY177258.1,217297,AY177258.1,852,21-JAN-2003,Pseudomerulius aureus,"location: [0:852]
authors: Jarosch,M.
title: 
journal: (in) ZUR MOLEKULAREN SYSTEMATIK DER BOLETALES: CONIOPHORINEAE, PAXILLINEAE UND SUILLINEAE. J. Cramer (2001)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Pseudomerulius,aureus
359_KF112444.1,196695,KF112444.1,828,11-AUG-2014,Leccinum quercinum,"location: [0:828]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Leccinum,quercinum
361_KY432825.1,182793,KY432825.1,669,07-FEB-2017,Tylopilus plumbeoviolaceus,"location: [0:669]
authors: Bomanz,B.
title: Document the biodiversity of fungi found throughout the state of Missouri and surrounding region
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Tylopilus,plumbeoviolaceus
362_JN563858.1,182792,JN563858.1,933,23-JUN-2012,Boletus violaceofuscus,"location: [0:933]
authors: Feng,B., Xu,J., Wu,G., Zeng,N.K., Li,Y.C., Tolgor,B., Kost,G.W. and Yang,Z.L.
title: DNA sequence analyses reveal abundant diversity, endemism and evidence for asian origin of the porcini mushrooms
journal: PLoS ONE 7 (5), E37567 (2012)
medline id: 
pubmed id: 22629418
comment: Publication Status: Online-Only
",['28S large subunit ribosomal RNA'],,False,Boletus,violaceofuscus
363_EU232003.1,182791,EU232003.1,831,25-MAR-2010,Boletus variipes,"location: [0:831]
authors: Dentinger,B.T.M. and McLaughlin,D.J.
title: The evolution of specialization in ectomycorrhizal fungi: an example from porcini
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['USA: Duke Forest, Durham, North Carolina']",False,Boletus,variipes
364_KF030329.1,182790,KF030329.1,886,07-DEC-2017,Boletus separans,"location: [0:886]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['28S ribosomal RNA'],['USA: Texas'],False,Boletus,separans
365_JQ967215.1,182636,JQ967215.1,909,19-MAR-2013,Phylloporus pelletieri,"location: [0:909]
authors: Zeng,N.K., Tang,L.P., Li,Y.C., Tolgor,B., Zhu,X.T., Zhao,Q. and Yang,Z.L.
title: The genus Phylloporus (Boletaceae, Boletales) from China: morphological and multilocus DNA sequence analyses
journal: Fungal Divers. 58, 73-101 (2013)
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['United Kingdom: West Gloucestershire'],False,Phylloporus,pelletieri
367_KT002609.1,182627,KT002609.1,902,31-MAY-2016,Butyriboletus appendiculatus,"location: [0:902]
authors: Zhao,K., Wu,G. and Yang,Z.
title: Three new combinations of of Butyriboletus (Boletaceae)s
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['Belgium'],False,Butyriboletus,appendiculatus
368_KF030339.1,182626,KF030339.1,881,07-DEC-2017,Boletus aereus,"location: [0:881]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['28S ribosomal RNA'],"['USA: Redwood National Park, Humbolt Co., CA']",False,Boletus,aereus
369_KF112403.1,178529,KF112403.1,838,11-AUG-2014,Leccinum extremiorientale,"location: [0:838]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Leccinum,extremiorientale
370_KU721352.1,178459,KU721352.1,926,30-NOV-2017,Suillus bellinii,"location: [0:926]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['Italy: Aglientu, Sambucheddu, Sardegna (Sardinia)']",False,Suillus,bellinii
371_KT990637.1,178457,KT990637.1,763,06-NOV-2016,Rubroboletus rhodoxanthus,"location: [0:763]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['Germany'],False,Rubroboletus,rhodoxanthus
374_AF352038.1,157263,AF352038.1,869,10-JAN-2003,Coniophora marmorata,"location: [0:869]
authors: Jarosch,M. and Besl,H.
title: Leucogyrophana, a polyphyletic genus of the order Boletales (Basidiomycetes)
journal: Plant Biol. 3, 443-448 (2001)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Coniophora,marmorata
375_KY418898.1,150864,KY418898.1,964,01-OCT-2017,Gyroporus castaneus,"location: [0:964]
authors: Zhao,R.-L., Li,G.-J., Sanchez-Ramirez,S., Stata,M., Yang,Z.-L., Wu,G., Dai,Y.-C., He,S.-H., Cui,B.-K., Zhou,J.-L., Wu,F., He,M.-Q., Moncalvo,J.-M. and Hyde,K.D.
title: A six-gene phylogenetic overview of Basidiomycota and allied phyla with estimated divergence times of higher taxa and a phyloproteomics perspective
journal: Fungal Divers. 84 (1), 43-74 (2017)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['China'],False,Gyroporus,castaneus
376_KJ786558.1,150802,KJ786558.1,872,03-APR-2016,Scleroderma sinnamariense,"location: [0:872]
authors: Roy,M., Hackel,J., Manzi,S., Louisanna,E., Iribar-Pelozuelo,A., Buffard,A., Frame,D., Gardes,M., Henkel,T., Decock,C., Moreau,P.-A., Courtecuisse,R. and Schimann,H.
title: Are ectomycorrhizal fungi so rare in the Neotropics? Diversity of ectomycorrhizal symbioses in French Guiana
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['Guyana'],False,Scleroderma,sinnamariense
377_AF336264.1,150797,AF336264.1,903,03-APR-2002,Scleroderma bovista,"location: [0:903]
authors: Binder,M. and Bresinsky,A.
title: Derivation of a polymorphic lineage of Gasteromycetes from boletoid ancestors
journal: Mycologia 94 (1), 85-98 (2002)
medline id: 
pubmed id: 21156480
comment: 
",['28S ribosomal RNA'],,False,Scleroderma,bovista
378_AF336263.1,150796,AF336263.1,904,03-APR-2002,Scleroderma areolatum,"location: [0:904]
authors: Binder,M. and Bresinsky,A.
title: Derivation of a polymorphic lineage of Gasteromycetes from boletoid ancestors
journal: Mycologia 94 (1), 85-98 (2002)
medline id: 
pubmed id: 21156480
comment: 
",['28S ribosomal RNA'],,False,Scleroderma,areolatum
379_DQ682996.1,150782,DQ682996.1,972,09-FEB-2007,Astraeus hygrometricus,"location: [0:972]
authors: Louzan,R., Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Phylogenetic placement of Diplocystis wrightii in the Sclerodermatineae (Boletales) based on nuclear ribosomal large subunit DNA sequences
journal: Mycoscience 48 (1), 66-69 (2007)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Astraeus,hygrometricus
380_KT990562.1,145387,KT990562.1,725,06-NOV-2016,Chalciporus piperatus,"location: [0:725]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['Germany'],False,Chalciporus,piperatus
382_KF112445.1,121052,KF112445.1,826,11-AUG-2014,Leccinum variicolor,"location: [0:826]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Leccinum,variicolor
383_KT990586.1,121051,KT990586.1,818,06-NOV-2016,Leccinum scabrum,"location: [0:818]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['China'],False,Leccinum,scabrum
384_KT990575.1,121045,KT990575.1,753,06-NOV-2016,Xerocomus impolitus,"location: [0:753]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['Germany'],False,Xerocomus,impolitus
385_KT990549.1,121037,KT990549.1,839,06-NOV-2016,Sutorius eximius,"location: [0:839]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['China'],False,Sutorius,eximius
386_KU721347.1,116602,KU721347.1,919,30-NOV-2017,Suillus fluryi,"location: [0:919]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['Australia: Sunshine, Ardoyne Street (N end), junction with Thyra Street, Victoria']",False,Suillus,fluryi
387_AF352041.1,101661,AF352041.1,878,10-JAN-2003,Leucogyrophana olivascens,"location: [0:878]
authors: Jarosch,M. and Besl,H.
title: Leucogyrophana, a polyphyletic genus of the order Boletales (Basidiomycetes)
journal: Plant Biol. 3, 443-448 (2001)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Leucogyrophana,olivascens
388_KT990545.1,98230,KT990545.1,819,06-NOV-2016,Tylopilus felleus,"location: [0:819]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['China'],False,Tylopilus,felleus
391_KU663206.1,85998,KU663206.1,856,05-APR-2018,Suillus viscidus,"location: [0:856]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['USA: Vally Co., McCall, Idaho']",False,Suillus,viscidus
392_AB733323.1,85982,AB733323.1,659,13-JUL-2012,Serpula lacrymans,"authors: Horisawa,S., Sakuma,Y. and Doi,S.
title: Phylogenetic analysis of wood rot fungi using ribosomal RNA gene
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Serpula,lacrymans
